ZIP,DATE,TIME,TYPE
90601,2016-01-30,02:01:00,LARCENY THEFT
91608,2016-01-10,05:01:00,LARCENY THEFT
93535,2016-03-14,07:03:00,GRAND THEFT AUTO
90015,2016-02-27,12:02:00,LARCENY THEFT
91608,2016-01-21,11:01:00,NON-AGGRAVATED ASSAULTS
91608,2016-01-10,01:01:00,AGGRAVATED ASSAULT
91746,2016-01-21,11:01:00,NARCOTICS
93535,2016-03-13,11:03:00,LARCENY THEFT
91770,2016-02-09,11:02:00,VEHICLE / BOATING LAWS
90703,2016-02-29,12:02:00,DISORDERLY CONDUCT
90262,2016-03-11,02:03:30,VANDALISM
91733,2016-02-07,04:02:00,BURGLARY
90638,2016-01-19,01:01:00,WEAPON LAWS
90745,2016-03-12,01:03:37,VEHICLE / BOATING LAWS
91775,2016-02-07,08:02:00,LARCENY THEFT
90745,2016-03-12,01:03:00,VEHICLE / BOATING LAWS
90220,2016-03-13,06:03:00,LARCENY THEFT
91770,2016-04-26,01:04:00,VANDALISM
91770,2016-02-28,07:02:00,GRAND THEFT AUTO
91384,2016-01-12,05:01:00,NON-AGGRAVATED ASSAULTS
90604,2016-03-09,01:03:00,VANDALISM
90262,2016-01-25,02:01:00,NON-AGGRAVATED ASSAULTS
91773,2016-03-12,10:03:00,GRAND THEFT AUTO
91301,2016-03-11,01:03:00,LARCENY THEFT
91733,2016-02-11,10:02:00,LARCENY THEFT
91733,2016-02-27,02:02:30,LARCENY THEFT
91748,2016-04-13,06:04:00,MISDEMEANORS MISCELLANEOUS
90265,2016-03-11,02:03:00,VANDALISM
91733,2016-02-12,09:02:00,LARCENY THEFT
90022,2016-03-07,10:03:30,BURGLARY
91010,2016-02-12,10:02:30,VANDALISM
90745,2016-03-11,12:03:30,LARCENY THEFT
91361,2016-03-10,11:03:00,LARCENY THEFT
91780,2016-03-13,03:03:00,LARCENY THEFT
91355,2016-03-10,04:03:00,LARCENY THEFT
90262,2016-01-21,08:01:23,FRAUD AND NSF CHECKS
91744,2016-03-20,02:03:00,GRAND THEFT AUTO
90650,2016-02-02,12:02:00,FORGERY
90723,2016-01-17,10:01:00,NON-AGGRAVATED ASSAULTS
90061,2016-03-21,11:03:00,FELONIES MISCELLANEOUS
90745,2016-03-12,11:03:05,LARCENY THEFT
90262,2016-06-15,09:06:00,ROBBERY
90047,2016-03-13,05:03:00,AGGRAVATED ASSAULT
90065,2016-03-11,11:03:00,LARCENY THEFT
90745,2016-03-12,01:03:08,BURGLARY
90061,2016-04-08,06:04:00,VANDALISM
90262,2016-03-20,10:03:00,VANDALISM
90040,2016-03-10,12:03:00,GRAND THEFT AUTO
90029,2016-03-14,08:03:00,LARCENY THEFT
90059,2016-03-13,11:03:00,ROBBERY
90265,2016-03-12,06:03:00,LARCENY THEFT
90660,2016-02-27,09:02:00,FRAUD AND NSF CHECKS
90001,2016-03-12,03:03:00,FELONIES MISCELLANEOUS
90745,2016-03-16,12:03:00,LARCENY THEFT
91384,2016-02-11,03:02:00,OFFENSES AGAINST FAMILY
90022,2016-07-14,11:07:00,FELONIES MISCELLANEOUS
91723,2016-05-31,06:05:00,VEHICLE / BOATING LAWS
90723,2016-03-13,06:03:00,BURGLARY
91010,2016-07-03,12:07:00,ROBBERY
91354,2016-06-29,11:06:00,FRAUD AND NSF CHECKS
90022,2016-03-06,10:03:00,VANDALISM
91770,2016-07-03,10:07:00,ROBBERY
91007,2016-07-10,09:07:00,ROBBERY
90063,2016-03-16,07:03:00,NARCOTICS
90706,2016-03-14,08:03:00,BURGLARY
90265,2016-03-11,04:03:00,BURGLARY
90275,2016-03-09,01:03:30,LARCENY THEFT
90046,2016-04-16,09:04:00,NARCOTICS
91608,2016-03-03,09:03:00,VEHICLE / BOATING LAWS
90255,2016-02-16,12:02:00,FRAUD AND NSF CHECKS
90304,2016-02-26,07:02:00,VANDALISM
91351,2016-03-11,06:03:00,BURGLARY
90022,2016-03-19,11:03:02,FRAUD AND NSF CHECKS
91770,2016-03-11,02:03:00,BURGLARY
90712,2016-03-07,03:03:00,FORGERY
90712,2016-03-15,08:03:00,LARCENY THEFT
91733,2016-02-01,11:02:00,LARCENY THEFT
91016,2016-03-07,03:03:00,BURGLARY
91780,2016-03-11,06:03:00,BURGLARY
91770,2016-03-17,04:03:00,LARCENY THEFT
93552,2016-05-25,03:05:00,BURGLARY
91770,2016-02-22,11:02:00,LARCENY THEFT
90262,2016-04-08,01:04:00,GRAND THEFT AUTO
91702,2016-03-03,04:03:00,BURGLARY
90604,2016-07-14,12:07:00,LARCENY THEFT
90660,2016-03-06,02:03:00,VANDALISM
90262,2016-04-11,03:04:00,GRAND THEFT AUTO
91011,2016-01-16,04:01:00,VEHICLE / BOATING LAWS
93552,2016-07-22,03:07:00,GRAND THEFT AUTO
90044,2016-05-25,07:05:00,VANDALISM
93536,2016-05-24,08:05:00,VANDALISM
90262,2016-01-15,02:01:00,NON-AGGRAVATED ASSAULTS
91733,2016-03-10,12:03:00,VANDALISM
90606,2016-04-23,11:04:30,FRAUD AND NSF CHECKS
91006,2016-03-10,01:03:00,VEHICLE / BOATING LAWS
93550,2016-03-15,02:03:00,LARCENY THEFT
91733,2016-03-13,11:03:00,GRAND THEFT AUTO
91384,2016-03-12,07:03:00,NON-AGGRAVATED ASSAULTS
90712,2016-03-20,03:03:00,LARCENY THEFT
90044,2016-02-05,02:02:00,ROBBERY
90056,2016-03-08,12:03:00,LARCENY THEFT
91733,2016-04-28,11:04:00,LARCENY THEFT
91342,2016-05-15,10:05:00,NON-AGGRAVATED ASSAULTS
90744,2016-11-01,08:11:00,SEX OFFENSES MISDEMEANORS
90650,2016-03-07,03:03:00,NARCOTICS
90660,2016-03-05,08:03:30,GRAND THEFT AUTO
90715,2016-04-15,12:04:00,LARCENY THEFT
90270,2016-01-12,07:01:00,FELONIES MISCELLANEOUS
90270,2016-01-20,08:01:00,AGGRAVATED ASSAULT
91770,2016-01-27,12:01:00,LARCENY THEFT
90723,2016-01-24,04:01:00,ARSON
90270,2016-03-17,06:03:51,GRAND THEFT AUTO
91770,2016-03-25,11:03:00,ROBBERY
90022,2016-02-26,11:02:00,WEAPON LAWS
90270,2016-02-20,12:02:57,WEAPON LAWS
91745,2016-02-18,01:02:38,DRUNK / ALCOHOL / DRUGS
90059,2016-03-14,12:03:00,AGGRAVATED ASSAULT
91780,2016-03-15,09:03:00,NON-AGGRAVATED ASSAULTS
90040,2016-04-11,11:04:00,GRAND THEFT AUTO
90044,2016-02-26,01:02:00,NON-AGGRAVATED ASSAULTS
90220,2016-02-28,05:02:00,GRAND THEFT AUTO
90706,2016-03-11,10:03:00,LARCENY THEFT
90604,2016-03-10,12:03:41,LARCENY THEFT
90220,2016-03-07,11:03:30,GRAND THEFT AUTO
90650,2016-03-12,10:03:00,LARCENY THEFT
90044,2016-03-12,01:03:28,LARCENY THEFT
90660,2016-03-05,03:03:00,BURGLARY
90262,2016-03-07,06:03:00,WEAPON LAWS
91780,2016-01-26,03:01:00,BURGLARY
90706,2016-03-06,09:03:00,BURGLARY
90638,2016-02-13,11:02:00,BURGLARY
90012,2016-05-20,01:05:00,AGGRAVATED ASSAULT
90650,2016-03-13,03:03:00,LARCENY THEFT
90746,2016-02-10,11:02:00,FRAUD AND NSF CHECKS
90220,2016-03-10,01:03:00,NON-AGGRAVATED ASSAULTS
90701,2016-03-26,08:03:00,LARCENY THEFT
93551,2016-01-24,04:01:00,NON-AGGRAVATED ASSAULTS
90745,2016-01-29,01:01:00,WEAPON LAWS
90012,2016-03-10,06:03:00,NON-AGGRAVATED ASSAULTS
90012,2016-03-17,09:03:00,NON-AGGRAVATED ASSAULTS
90046,2016-03-06,07:03:00,FRAUD AND NSF CHECKS
90220,2016-03-02,02:03:00,FRAUD AND NSF CHECKS
90262,2016-01-04,05:01:50,NON-AGGRAVATED ASSAULTS
90717,2016-12-24,12:12:00,NARCOTICS
90040,2016-01-15,01:01:10,DRUNK / ALCOHOL / DRUGS
90275,2016-07-28,12:07:00,LARCENY THEFT
90265,2016-12-23,01:12:00,BURGLARY
90717,2016-10-27,05:10:00,LARCENY THEFT
90275,2016-12-03,01:12:00,LARCENY THEFT
90002,2016-02-14,04:02:00,VANDALISM
90220,2016-03-02,12:03:30,LARCENY THEFT
90001,2016-02-17,09:02:00,NON-AGGRAVATED ASSAULTS
91744,2016-02-17,06:02:00,OFFENSES AGAINST FAMILY
90002,2016-01-13,07:01:00,LARCENY THEFT
90046,2016-09-27,12:09:00,VANDALISM
90001,2016-01-26,04:01:00,AGGRAVATED ASSAULT
91744,2016-02-27,12:02:00,VEHICLE / BOATING LAWS
90717,2016-01-15,08:01:00,BURGLARY
90220,2016-06-22,06:06:00,LARCENY THEFT
90022,2016-04-17,06:04:00,ROBBERY
91748,2016-02-12,03:02:00,SEX OFFENSES MISDEMEANORS
90712,2016-03-11,08:03:00,LARCENY THEFT
90022,2016-03-08,11:03:00,LARCENY THEFT
91011,2016-09-10,02:09:00,VEHICLE / BOATING LAWS
90650,2016-03-19,03:03:00,GRAND THEFT AUTO
90660,2016-01-01,02:01:00,BURGLARY
90604,2016-03-13,01:03:00,VANDALISM
91750,2016-02-22,10:02:00,FRAUD AND NSF CHECKS
90706,2016-02-09,07:02:00,NARCOTICS
91384,2016-02-26,12:02:00,NON-AGGRAVATED ASSAULTS
90606,2016-02-09,11:02:00,VANDALISM
91780,2016-04-10,06:04:00,LARCENY THEFT
91770,2016-07-22,07:07:00,LARCENY THEFT
90638,2016-02-26,12:02:00,FRAUD AND NSF CHECKS
90660,2016-02-18,03:02:00,NON-AGGRAVATED ASSAULTS
91745,2016-03-01,02:03:00,LARCENY THEFT
91006,2016-03-11,02:03:00,BURGLARY
91301,2016-02-25,03:02:35,BURGLARY
90275,2016-04-02,02:04:00,LARCENY THEFT
90304,2016-03-06,07:03:59,AGGRAVATED ASSAULT
90717,2016-01-08,02:01:00,DRUNK DRIVING VEHICLE / BOAT
90044,2016-01-20,01:01:00,NON-AGGRAVATED ASSAULTS
90262,2016-03-08,12:03:26,GRAND THEFT AUTO
90022,2016-03-11,03:03:00,BURGLARY
90706,2016-03-11,11:03:00,NARCOTICS
91321,2016-02-23,08:02:00,VEHICLE / BOATING LAWS
90012,2016-02-03,09:02:00,AGGRAVATED ASSAULT
90706,2016-02-23,08:02:00,NARCOTICS
93551,2016-03-04,01:03:00,LARCENY THEFT
93552,2016-03-05,11:03:00,VANDALISM
90043,2016-03-14,09:03:00,GRAND THEFT AUTO
90717,2016-02-28,11:02:00,NARCOTICS
90046,2016-03-08,12:03:00,LARCENY THEFT
90638,2016-03-07,10:03:00,LARCENY THEFT
91355,2016-04-08,12:04:00,VEHICLE / BOATING LAWS
91301,2016-02-16,08:02:00,BURGLARY
90220,2016-03-05,07:03:00,VANDALISM
91350,2016-07-16,04:07:00,VANDALISM
90262,2016-07-13,07:07:00,LARCENY THEFT
90638,2016-03-08,03:03:30,GRAND THEFT AUTO
91355,2016-03-02,07:03:30,GRAND THEFT AUTO
91770,2016-03-07,01:03:00,GRAND THEFT AUTO
90043,2016-03-25,10:03:00,LARCENY THEFT
90723,2016-02-20,10:02:00,VEHICLE / BOATING LAWS
90745,2016-02-15,07:02:00,AGGRAVATED ASSAULT
90606,2016-03-15,06:03:00,DISORDERLY CONDUCT
91722,2016-02-25,02:02:00,FORGERY
91722,2016-03-06,04:03:00,MISDEMEANORS MISCELLANEOUS
90701,2016-03-09,04:03:00,LARCENY THEFT
91789,2016-03-16,03:03:13,LARCENY THEFT
91384,2016-03-21,08:03:00,NON-AGGRAVATED ASSAULTS
90650,2016-03-15,08:03:00,VEHICLE / BOATING LAWS
90723,2016-02-04,10:02:00,GRAND THEFT AUTO
90044,2016-03-12,03:03:00,LARCENY THEFT
90638,2016-02-10,02:02:00,LARCENY THEFT
90701,2016-03-17,12:03:00,LARCENY THEFT
91770,2016-03-08,07:03:30,LARCENY THEFT
90810,2016-04-27,12:04:00,LARCENY THEFT
90260,2016-02-27,04:02:00,LARCENY THEFT
90221,2016-02-09,02:02:00,GRAND THEFT AUTO
91773,2016-02-04,10:02:00,NARCOTICS
93550,2016-03-09,05:03:00,LARCENY THEFT
90745,2016-03-13,09:03:00,LARCENY THEFT
91371,2016-03-07,12:03:00,LARCENY THEFT
93550,2016-01-18,07:01:00,OFFENSES AGAINST FAMILY
91748,2016-12-21,05:12:00,LARCENY THEFT
91770,2016-02-18,05:02:00,FRAUD AND NSF CHECKS
91792,2016-03-14,02:03:00,VANDALISM
90723,2016-05-04,02:05:00,VEHICLE / BOATING LAWS
91011,2016-10-17,12:10:00,GRAND THEFT AUTO
91001,2016-12-28,10:12:30,BURGLARY
90723,2016-09-18,04:09:00,VEHICLE / BOATING LAWS
91010,2016-02-27,10:02:00,BURGLARY
91733,2016-03-12,09:03:00,VANDALISM
91321,2016-03-05,11:03:00,BURGLARY
91355,2016-03-20,02:03:00,DRUNK DRIVING VEHICLE / BOAT
90044,2016-03-07,03:03:00,FELONIES MISCELLANEOUS
90069,2016-02-07,09:02:00,NON-AGGRAVATED ASSAULTS
90002,2016-03-13,11:03:00,GRAND THEFT AUTO
93550,2016-03-11,09:03:00,NARCOTICS
90712,2016-02-27,12:02:00,FRAUD AND NSF CHECKS
91765,2016-02-09,12:02:00,NON-AGGRAVATED ASSAULTS
93550,2016-03-16,02:03:30,VANDALISM
91745,2016-01-15,10:01:00,LARCENY THEFT
90706,2016-03-16,12:03:00,BURGLARY
91780,2016-03-07,09:03:00,LARCENY THEFT
91770,2016-03-06,04:03:00,VANDALISM
90706,2016-02-20,02:02:30,BURGLARY
91792,2016-02-01,08:02:00,VEHICLE / BOATING LAWS
90022,2016-03-06,04:03:00,SEX OFFENSES FELONIES
91387,2016-03-14,12:03:30,LARCENY THEFT
91780,2016-03-06,12:03:00,BURGLARY
91770,2016-03-02,02:03:30,FRAUD AND NSF CHECKS
90745,2016-03-17,02:03:30,BURGLARY
91733,2016-02-29,01:02:00,BURGLARY
91107,2016-03-07,02:03:00,VANDALISM
90703,2016-02-14,05:02:00,LARCENY THEFT
90001,2016-03-10,12:03:00,BURGLARY
91780,2016-03-12,12:03:00,LARCENY THEFT
90717,2016-03-04,02:03:00,LARCENY THEFT
91355,2016-04-17,01:04:00,LARCENY THEFT
90222,2016-05-07,06:05:00,VEHICLE / BOATING LAWS
90745,2016-03-12,02:03:00,BURGLARY
91321,2016-03-12,04:03:00,LIQUOR LAWS
90222,2016-03-14,10:03:00,FRAUD AND NSF CHECKS
91702,2016-03-14,12:03:00,VANDALISM
90220,2016-03-14,02:03:00,LARCENY THEFT
90274,2016-02-11,11:02:30,BURGLARY
90706,2016-03-10,03:03:00,ROBBERY
90706,2016-03-15,11:03:00,VANDALISM
91744,2016-03-10,04:03:00,LARCENY THEFT
91765,2016-03-23,12:03:00,LARCENY THEFT
91775,2016-01-24,12:01:00,FRAUD AND NSF CHECKS
90304,2016-04-07,09:04:00,AGGRAVATED ASSAULT
90650,2016-03-10,11:03:00,BURGLARY
91770,2016-09-18,05:09:00,NON-AGGRAVATED ASSAULTS
90220,2016-09-27,01:09:00,SEX OFFENSES MISDEMEANORS
90262,2016-03-17,12:03:00,WEAPON LAWS
90262,2016-01-06,03:01:00,FELONIES MISCELLANEOUS
90262,2016-01-20,07:01:00,VANDALISM
90650,2016-02-03,10:02:00,SEX OFFENSES MISDEMEANORS
90201,2016-02-25,02:02:00,NARCOTICS
90706,2016-02-09,07:02:00,VEHICLE / BOATING LAWS
90701,2016-05-01,03:05:00,WEAPON LAWS
90723,2016-03-04,08:03:00,VEHICLE / BOATING LAWS
90745,2016-03-14,10:03:30,LARCENY THEFT
90022,2016-01-02,08:01:00,DRUNK DRIVING VEHICLE / BOAT
93535,2016-03-05,12:03:00,BURGLARY
90745,2016-01-05,01:01:00,LARCENY THEFT
90706,2016-01-02,06:01:00,ROBBERY
90715,2016-01-02,01:01:00,FRAUD AND NSF CHECKS
90706,2016-01-09,08:01:00,FELONIES MISCELLANEOUS
90706,2016-01-11,04:01:00,LARCENY THEFT
90650,2016-03-10,01:03:00,WEAPON LAWS
90706,2016-01-15,01:01:00,GRAND THEFT AUTO
90706,2016-01-14,08:01:00,ROBBERY
90706,2016-01-16,12:01:00,DRUNK DRIVING VEHICLE / BOAT
91384,2016-02-29,11:02:00,NON-AGGRAVATED ASSAULTS
91748,2016-01-08,04:01:00,GRAND THEFT AUTO
90706,2016-01-27,05:01:00,ROBBERY
90706,2016-01-22,09:01:00,LARCENY THEFT
93550,2016-03-10,11:03:00,AGGRAVATED ASSAULT
90706,2016-01-11,07:01:00,GRAND THEFT AUTO
90706,2016-02-02,07:02:56,NARCOTICS
90706,2016-03-10,06:03:00,GRAND THEFT AUTO
90706,2016-02-07,06:02:00,LARCENY THEFT
90723,2016-01-12,01:01:00,FELONIES MISCELLANEOUS
90706,2016-02-13,02:02:00,NON-AGGRAVATED ASSAULTS
90706,2016-02-13,12:02:00,ROBBERY
90706,2016-02-14,02:02:00,NON-AGGRAVATED ASSAULTS
90706,2016-02-14,01:02:00,NON-AGGRAVATED ASSAULTS
90701,2016-03-12,12:03:00,GRAND THEFT AUTO
90706,2016-02-17,03:02:00,NON-AGGRAVATED ASSAULTS
90706,2016-02-17,11:02:00,AGGRAVATED ASSAULT
90706,2016-02-17,10:02:00,NON-AGGRAVATED ASSAULTS
90012,2016-12-27,02:12:00,LIQUOR LAWS
90706,2016-02-18,11:02:00,ROBBERY
90706,2016-02-19,07:02:00,NON-AGGRAVATED ASSAULTS
90706,2016-02-19,09:02:00,OFFENSES AGAINST FAMILY
90706,2016-02-17,04:02:00,AGGRAVATED ASSAULT
91384,2016-02-29,02:02:00,NON-AGGRAVATED ASSAULTS
90022,2016-12-20,07:12:30,VANDALISM
90706,2016-02-20,06:02:00,NON-AGGRAVATED ASSAULTS
90040,2016-06-26,07:06:00,LARCENY THEFT
90012,2016-09-26,04:09:29,NON-AGGRAVATED ASSAULTS
90012,2016-10-03,05:10:11,WEAPON LAWS
90012,2016-10-17,10:10:21,LIQUOR LAWS
90706,2016-02-21,06:02:00,MISDEMEANORS MISCELLANEOUS
90706,2016-02-26,11:02:00,AGGRAVATED ASSAULT
90706,2016-02-24,11:02:00,ROBBERY
90706,2016-02-27,12:02:00,AGGRAVATED ASSAULT
90706,2016-03-03,03:03:00,FORGERY
90706,2016-03-06,04:03:00,NON-AGGRAVATED ASSAULTS
90701,2016-03-12,01:03:00,FRAUD AND NSF CHECKS
91748,2016-11-12,09:11:00,LARCENY THEFT
90016,2016-12-12,03:12:00,ROBBERY
90712,2016-12-22,09:12:00,GRAND THEFT AUTO
90220,2016-03-12,03:03:00,VEHICLE / BOATING LAWS
90022,2016-03-13,12:03:07,GRAND THEFT AUTO
90650,2016-03-17,05:03:00,LARCENY THEFT
91733,2016-03-05,06:03:00,VEHICLE / BOATING LAWS
90022,2016-03-13,07:03:33,GRAND THEFT AUTO
90701,2016-03-10,02:03:00,GRAND THEFT AUTO
90292,2016-01-15,11:01:30,AGGRAVATED ASSAULT
91384,2016-12-19,11:12:00,WEAPON LAWS
90056,2016-02-01,10:02:00,BURGLARY
90061,2016-08-08,11:08:00,VEHICLE / BOATING LAWS
91745,2016-01-12,01:01:00,VANDALISM
90262,2016-11-06,02:11:00,VEHICLE / BOATING LAWS
91722,2016-10-30,02:10:00,AGGRAVATED ASSAULT
90056,2016-02-18,03:02:00,LARCENY THEFT
90745,2016-03-06,01:03:30,BURGLARY
90056,2016-02-21,02:02:00,LARCENY THEFT
90022,2016-03-12,11:03:00,GRAND THEFT AUTO
91770,2016-02-20,02:02:00,NARCOTICS
90270,2016-01-29,01:01:56,VEHICLE / BOATING LAWS
91733,2016-02-03,08:02:00,NARCOTICS
91770,2016-02-09,08:02:00,NARCOTICS
91733,2016-02-03,11:02:00,NARCOTICS
90292,2016-02-28,01:02:00,NON-AGGRAVATED ASSAULTS
91770,2016-02-06,07:02:00,NARCOTICS
91733,2016-02-06,03:02:00,NARCOTICS
90706,2016-03-10,01:03:00,LARCENY THEFT
90701,2016-01-01,01:01:00,FEDERAL OFFENSES WITH MONEY
90044,2016-01-21,08:01:00,ROBBERY
90605,2016-10-24,03:10:00,NON-AGGRAVATED ASSAULTS
90069,2016-02-12,01:02:00,LARCENY THEFT
90650,2016-03-10,02:03:00,VANDALISM
93534,2016-03-12,04:03:00,LARCENY THEFT
90201,2016-01-27,08:01:00,FRAUD AND NSF CHECKS
91016,2016-02-27,01:02:00,GRAND THEFT AUTO
90703,2016-05-08,05:05:00,LARCENY THEFT
90606,2016-09-04,08:09:57,NON-AGGRAVATED ASSAULTS
90304,2016-06-08,10:06:00,AGGRAVATED ASSAULT
90604,2016-10-25,10:10:00,LIQUOR LAWS
90262,2016-03-29,01:03:00,VEHICLE / BOATING LAWS
91748,2016-03-21,06:03:00,GRAND THEFT AUTO
90262,2016-03-16,08:03:00,LARCENY THEFT
90262,2016-03-30,07:03:00,VEHICLE / BOATING LAWS
90040,2016-05-04,01:05:00,LARCENY THEFT
90262,2016-04-01,07:04:00,VEHICLE / BOATING LAWS
90723,2016-03-15,02:03:00,GRAND THEFT AUTO
90262,2016-04-02,12:04:00,VEHICLE / BOATING LAWS
91745,2016-03-12,10:03:00,BURGLARY
93535,2016-03-12,06:03:00,LARCENY THEFT
90723,2016-12-29,01:12:00,VEHICLE / BOATING LAWS
90701,2016-03-12,12:03:34,LARCENY THEFT
91765,2016-11-20,07:11:00,LARCENY THEFT
90220,2016-03-07,01:03:00,VANDALISM
90044,2016-02-25,12:02:48,ROBBERY
90262,2016-08-26,12:08:00,GRAND THEFT AUTO
90038,2016-03-08,08:03:00,VANDALISM
90255,2016-04-16,05:04:00,LARCENY THEFT
90716,2016-08-22,02:08:00,LARCENY THEFT
91744,2016-01-27,08:01:00,BURGLARY
90012,2016-02-01,11:02:00,NON-AGGRAVATED ASSAULTS
90660,2016-05-24,12:05:00,NARCOTICS
90046,2016-06-06,01:06:17,FORGERY
91702,2016-04-12,12:04:00,FRAUD AND NSF CHECKS
90001,2016-05-17,11:05:00,AGGRAVATED ASSAULT
90723,2016-06-04,03:06:00,LARCENY THEFT
91770,2016-05-22,05:05:00,LARCENY THEFT
90660,2016-05-26,05:05:00,LIQUOR LAWS
90713,2016-06-04,03:06:00,LARCENY THEFT
90703,2016-03-07,12:03:00,FORGERY
91010,2016-06-02,05:06:00,VEHICLE / BOATING LAWS
90706,2016-01-20,05:01:00,VEHICLE / BOATING LAWS
90220,2016-03-09,08:03:00,GRAND THEFT AUTO
90712,2016-01-21,04:01:00,LARCENY THEFT
91107,2016-01-19,03:01:00,GRAND THEFT AUTO
90706,2016-04-07,10:04:00,NON-AGGRAVATED ASSAULTS
90712,2016-03-09,07:03:00,LARCENY THEFT
90069,2016-03-08,05:03:00,LARCENY THEFT
90001,2016-03-22,02:03:00,LARCENY THEFT
91384,2016-03-08,09:03:00,NON-AGGRAVATED ASSAULTS
91733,2016-02-24,01:02:00,LARCENY THEFT
90001,2016-05-02,02:05:00,NARCOTICS
90723,2016-02-12,08:02:00,LARCENY THEFT
90280,2016-04-10,07:04:00,NARCOTICS
90250,2016-03-23,02:03:41,OFFENSES AGAINST FAMILY
90001,2016-05-01,04:05:00,NARCOTICS
90059,2016-03-13,03:03:00,LARCENY THEFT
91776,2016-02-22,02:02:00,VANDALISM
91745,2016-03-18,10:03:00,LARCENY THEFT
91748,2016-03-07,05:03:00,DISORDERLY CONDUCT
91733,2016-02-22,05:02:30,LARCENY THEFT
90012,2016-06-20,10:06:00,AGGRAVATED ASSAULT
90012,2016-02-24,09:02:00,NON-AGGRAVATED ASSAULTS
90012,2016-03-24,06:03:00,NON-AGGRAVATED ASSAULTS
90012,2016-05-19,02:05:00,NON-AGGRAVATED ASSAULTS
90012,2016-03-31,08:03:00,AGGRAVATED ASSAULT
90012,2016-06-15,11:06:00,LIQUOR LAWS
90260,2016-03-10,06:03:00,LARCENY THEFT
91748,2016-03-11,12:03:00,LARCENY THEFT
90660,2016-03-20,12:03:00,BURGLARY
90650,2016-03-21,06:03:30,LARCENY THEFT
90260,2016-07-07,10:07:00,VEHICLE / BOATING LAWS
90012,2016-06-20,05:06:04,LIQUOR LAWS
90012,2016-06-28,09:06:00,NON-AGGRAVATED ASSAULTS
90012,2016-06-30,09:06:00,NON-AGGRAVATED ASSAULTS
90012,2016-06-28,08:06:00,NON-AGGRAVATED ASSAULTS
90220,2016-06-28,12:06:23,NON-AGGRAVATED ASSAULTS
90220,2016-03-16,06:03:00,LIQUOR LAWS
93536,2016-03-21,08:03:00,NON-AGGRAVATED ASSAULTS
91608,2016-01-13,07:01:00,LARCENY THEFT
90046,2016-01-08,07:01:00,LARCENY THEFT
90220,2016-06-25,10:06:00,NON-AGGRAVATED ASSAULTS
90061,2016-03-05,06:03:31,FRAUD AND NSF CHECKS
90220,2016-03-18,12:03:00,VEHICLE / BOATING LAWS
90220,2016-03-15,01:03:30,LARCENY THEFT
90706,2016-03-11,02:03:00,BURGLARY
90706,2016-01-17,11:01:30,FORGERY
90022,2016-03-09,10:03:00,GRAND THEFT AUTO
90605,2016-02-19,11:02:00,VANDALISM
90270,2016-03-12,06:03:00,VANDALISM
90604,2016-03-15,07:03:00,LARCENY THEFT
90706,2016-03-13,10:03:00,VANDALISM
90012,2016-08-04,06:08:00,VANDALISM
90056,2016-08-17,10:08:00,LARCENY THEFT
90650,2016-05-02,03:05:00,NARCOTICS
90650,2016-08-15,07:08:00,MISDEMEANORS MISCELLANEOUS
90260,2016-03-20,08:03:00,NON-AGGRAVATED ASSAULTS
90650,2016-03-19,03:03:00,LARCENY THEFT
90012,2016-09-10,11:09:00,NON-AGGRAVATED ASSAULTS
90262,2016-03-19,02:03:00,GRAND THEFT AUTO
90650,2016-04-19,07:04:00,NARCOTICS
90012,2016-09-11,10:09:00,NON-AGGRAVATED ASSAULTS
90650,2016-05-05,01:05:00,NON-AGGRAVATED ASSAULTS
90292,2016-08-19,11:08:00,NON-AGGRAVATED ASSAULTS
90001,2016-03-04,03:03:00,FORGERY
90255,2016-02-18,10:02:00,NON-AGGRAVATED ASSAULTS
90043,2016-02-02,10:02:00,LARCENY THEFT
90255,2016-03-12,10:03:00,AGGRAVATED ASSAULT
91775,2016-02-07,06:02:00,BURGLARY
91384,2016-01-04,05:01:00,NON-AGGRAVATED ASSAULTS
93550,2016-02-25,05:02:00,VANDALISM
90012,2016-03-11,08:03:00,NON-AGGRAVATED ASSAULTS
91350,2016-03-11,01:03:00,FRAUD AND NSF CHECKS
90706,2016-02-16,12:02:33,LARCENY THEFT
93535,2016-03-09,12:03:00,LARCENY THEFT
90650,2016-02-22,02:02:00,WEAPON LAWS
90262,2016-03-22,12:03:00,MISDEMEANORS MISCELLANEOUS
90262,2016-03-06,08:03:00,FEDERAL OFFENSES WITH MONEY
91001,2016-03-04,01:03:00,FRAUD AND NSF CHECKS
90262,2016-04-02,11:04:00,GRAND THEFT AUTO
91001,2016-02-13,05:02:00,FRAUD AND NSF CHECKS
90746,2016-03-14,12:03:00,NARCOTICS
91770,2016-02-28,05:02:00,BURGLARY
90059,2016-06-16,11:06:00,VANDALISM
90650,2016-03-11,05:03:00,BURGLARY
91001,2016-03-15,03:03:00,VANDALISM
91355,2016-03-14,02:03:00,VANDALISM
90715,2016-04-13,02:04:00,LARCENY THEFT
90703,2016-03-05,02:03:00,LARCENY THEFT
91387,2016-02-01,12:02:00,FRAUD AND NSF CHECKS
91107,2016-03-22,02:03:30,LARCENY THEFT
91765,2016-03-22,10:03:00,GRAND THEFT AUTO
91104,2016-01-29,08:01:00,FRAUD AND NSF CHECKS
91780,2016-03-03,03:03:00,VANDALISM
91770,2016-03-03,08:03:00,BURGLARY
